idAddresses,Country,City,Street,Appartment
2738,CZ,Brno,River 4,122
2739,NL,Amsterdam,Green 59,74
2740,US,Boston,Green 70,95
2741,CZ,Brno,Main 22,92
2742,US,Boston,Main 19,138
2743,NL,The Hague,Oak 42,21
2744,PL,Warsaw,River 88,151
2745,PL,Gdansk,Cedar 114,61
2746,US,Seattle,Park 1,31
2747,FR,Paris,Green 159,46
2748,CZ,Brno,Park 95,74
2749,SE,Gothenburg,Central 49,146
2750,RU,Samara,Green 99,48
2751,CZ,Ostrava,Central 23,127
2752,IT,Naples,Pine 151,108
2753,US,Phoenix,Green 148,99
2754,NL,Rotterdam,Pine 13,135
2755,ES,Madrid,River 117,20
2756,ES,Barcelona,Pine 124,52
2757,PL,Krakow,Park 163,154
2758,US,New York,Pine 146,100
2759,ES,Bilbao,Sunset 176,116
2760,PL,Warsaw,Main 65,52
2761,RU,Novosibirsk,Cedar 165,152
2762,ES,Valencia,Green 141,5
2763,SE,Gothenburg,Central 58,125
2764,US,Chicago,Oak 40,48
2765,CZ,Ostrava,Central 26,17
2766,ES,Seville,Park 79,52
2767,RU,Perm,River 38,58
2768,US,Boston,River 4,60
2769,PL,Warsaw,Green 72,32
2770,FR,Nice,Hill 197,44
2771,ES,Madrid,Cedar 192,118
2772,ES,Valencia,Oak 184,137
2773,FR,Toulouse,Cedar 85,147
2774,SE,Gothenburg,Sunset 110,116
2775,CZ,Ostrava,Main 155,130
2776,IT,Rome,Main 28,27
2777,CZ,Prague,Central 141,4
2778,IT,Milan,Sunset 27,145
2779,PL,Warsaw,Pine 183,8
2780,US,Houston,Park 169,117
2781,DE,Cologne,Central 173,77
2782,DE,Berlin,Central 68,141
2783,SE,Stockholm,Hill 181,108
2784,SE,Malmo,Main 157,42
2785,ES,Madrid,Park 42,54
2786,PL,Krakow,Oak 29,80
2787,US,Chicago,Sunset 175,77
2788,RU,Perm,River 44,44
2789,PL,Krakow,River 30,9
2790,ES,Valencia,Pine 129,127
2791,PL,Poznan,Sunset 39,71
2792,RU,Kazan,Oak 89,150
2793,ES,Bilbao,Central 5,131
2794,NL,The Hague,Cedar 192,55
2795,CZ,Brno,Oak 31,131
2796,NL,Utrecht,Oak 17,154
2797,FR,Marseille,Hill 4,27
2798,IT,Bologna,Pine 149,63
2799,CZ,Brno,Main 40,38
2800,PL,Krakow,Green 167,133
2801,CZ,Ostrava,Cedar 190,44
2802,NL,Amsterdam,Green 117,77
2803,FR,Toulouse,Hill 139,154
2804,DE,Frankfurt,Cedar 175,96
2805,PL,Wroclaw,River 98,122
2806,ES,Seville,River 31,23
2807,PL,Warsaw,Central 131,4
2808,FR,Marseille,Main 38,141
2809,US,Phoenix,Oak 59,147
2810,CZ,Prague,Pine 54,43
2811,IT,Bologna,Main 81,60
2812,DE,Stuttgart,Sunset 125,47
2813,IT,Turin,Main 145,96
2814,SE,Stockholm,Green 135,20
2815,CZ,Brno,Green 119,28
2816,NL,Amsterdam,Pine 72,135
2817,SE,Gothenburg,Main 123,145
2818,FR,Nice,Pine 196,109
2819,IT,Turin,Park 114,155
2820,NL,Amsterdam,Oak 110,106
2821,IT,Milan,Main 168,65
2822,ES,Barcelona,Hill 158,73
2823,NL,Utrecht,Central 9,60
2824,US,Seattle,Central 104,108
2825,IT,Rome,Cedar 120,99
2826,ES,Valencia,River 198,104
2827,NL,The Hague,Central 153,104
2828,NL,Utrecht,Green 149,37
2829,FR,Marseille,Hill 107,63
2830,DE,Berlin,River 144,32
2831,NL,Rotterdam,Sunset 162,137
2832,RU,Samara,Main 44,48
2833,FR,Paris,Main 138,25
2834,CZ,Prague,Green 145,153
2835,NL,Utrecht,Central 14,117
2836,US,New York,River 14,9
2837,CZ,Brno,Park 16,117
2838,US,Boston,Cedar 159,89
2839,DE,Stuttgart,Hill 187,61
2840,US,New York,Park 142,136
2841,RU,Yekaterinburg,Green 93,107
2842,IT,Turin,River 179,17
2843,DE,Cologne,Main 38,92
2844,SE,Stockholm,Sunset 38,113
2845,DE,Berlin,Pine 119,32
2846,ES,Seville,Pine 78,145
2847,PL,Poznan,Green 188,71
2848,FR,Toulouse,Central 139,69
2849,SE,Gothenburg,Oak 134,155
2850,IT,Milan,Pine 185,9
2851,SE,Stockholm,Main 50,142
2852,DE,Berlin,Pine 69,96
2853,IT,Milan,Cedar 56,147
2854,SE,Malmo,River 157,39
2855,PL,Krakow,Main 79,61
2856,RU,Perm,River 196,114
2857,RU,Perm,Green 51,10
2858,CZ,Brno,Hill 42,53
2859,DE,Frankfurt,Cedar 155,76
2860,DE,Frankfurt,Cedar 64,25
2861,ES,Valencia,Pine 138,91
2862,ES,Bilbao,Central 182,93
2863,IT,Milan,Pine 108,15
2864,CZ,Brno,Park 120,93
2865,IT,Milan,Park 185,6
2866,FR,Paris,Cedar 147,26
2867,ES,Seville,Cedar 109,140
2868,ES,Bilbao,Cedar 178,95
2869,NL,Amsterdam,Cedar 134,104
2870,DE,Hamburg,Pine 1,33
2871,ES,Barcelona,Hill 96,24
2872,CZ,Brno,Oak 59,104
2873,US,Seattle,River 86,47
2874,DE,Hamburg,Hill 146,135
2875,NL,Amsterdam,Oak 100,149
2876,CZ,Brno,Oak 42,35
2877,PL,Krakow,Park 107,29
2878,DE,Cologne,Pine 145,19
2879,IT,Rome,Central 68,140
2880,SE,Gothenburg,River 131,61
2881,NL,The Hague,Sunset 35,67
2882,SE,Malmo,Cedar 194,37
2883,NL,Amsterdam,Main 132,35
2884,NL,The Hague,Central 85,149
2885,US,Los Angeles,Central 191,3
2886,CZ,Ostrava,Main 51,8
2887,DE,Cologne,Green 152,47
2888,US,Boston,Cedar 85,63
2889,FR,Toulouse,Park 77,122
2890,IT,Naples,Main 64,119
2891,IT,Rome,Central 189,124
2892,NL,Amsterdam,Sunset 26,37
2893,US,Miami,Central 37,68
2894,ES,Madrid,River 22,62
2895,PL,Gdansk,Sunset 118,57
2896,FR,Marseille,Cedar 26,144
2897,PL,Poznan,Oak 45,111
2898,PL,Gdansk,Park 145,35
2899,CZ,Ostrava,Cedar 21,57
2900,ES,Madrid,Oak 192,90
2901,FR,Lyon,Oak 190,87
2902,ES,Barcelona,River 197,38
2903,RU,Moscow,Sunset 69,51
2904,PL,Krakow,Pine 176,105
2905,ES,Madrid,Central 163,26
2906,IT,Naples,Central 118,127
2907,DE,Cologne,Pine 197,84
2908,RU,Moscow,Sunset 134,17
2909,IT,Turin,Sunset 182,1
2910,ES,Seville,Green 163,85
2911,RU,Moscow,Green 172,20
2912,ES,Madrid,Green 65,30
2913,CZ,Prague,Central 176,123
2914,CZ,Ostrava,River 136,131
2915,DE,Munich,Main 78,101
2916,RU,Samara,River 14,49
2917,RU,Saint Petersburg,Park 160,151
2918,CZ,Prague,Central 23,145
2919,ES,Valencia,Central 130,116
2920,ES,Barcelona,Pine 63,1
2921,DE,Hamburg,Main 15,96
2922,FR,Toulouse,River 88,89
2923,RU,Saint Petersburg,Oak 26,47
2924,IT,Milan,Oak 193,68
2925,SE,Gothenburg,Park 109,71
2926,RU,Yekaterinburg,Hill 68,96
2927,NL,The Hague,Green 88,22
2928,IT,Bologna,Green 172,53
2929,NL,Amsterdam,Cedar 64,93
2930,DE,Munich,Sunset 9,69
2931,IT,Rome,Green 166,35
2932,ES,Valencia,Main 184,146
2933,RU,Novosibirsk,Oak 95,148
2934,RU,Samara,Main 145,2
2935,PL,Gdansk,Oak 130,122
2936,CZ,Prague,Cedar 141,137
2937,SE,Malmo,Green 19,140
2938,FR,Marseille,Pine 149,20
2939,DE,Hamburg,River 4,55
2940,FR,Marseille,Hill 48,63
2941,RU,Kazan,Oak 63,116
2942,ES,Madrid,Pine 161,89
2943,SE,Gothenburg,Green 22,1
2944,NL,The Hague,Central 149,117
2945,ES,Valencia,Sunset 198,22
2946,RU,Perm,Sunset 111,48
2947,FR,Toulouse,Pine 125,118
2948,RU,Moscow,Main 140,123
2949,ES,Bilbao,River 43,130
2950,DE,Stuttgart,Central 47,149
2951,FR,Toulouse,Hill 46,43
2952,FR,Paris,Oak 49,127
2953,US,Seattle,Central 96,46
2954,US,Phoenix,Park 200,64
2955,SE,Stockholm,Sunset 168,51
2956,SE,Gothenburg,River 181,134
2957,IT,Bologna,Pine 48,82
2958,DE,Frankfurt,Park 114,14
2959,ES,Bilbao,Park 170,121
2960,RU,Samara,Hill 4,33
2961,DE,Stuttgart,Central 131,30
2962,ES,Barcelona,Pine 30,32
2963,SE,Stockholm,Pine 52,66
2964,CZ,Prague,Main 124,22
2965,SE,Gothenburg,Sunset 168,31
2966,NL,The Hague,Green 82,39
2967,US,Boston,River 120,110
2968,IT,Rome,River 82,11
2969,FR,Paris,Central 52,48
2970,NL,Utrecht,River 121,77
2971,DE,Berlin,Sunset 46,134
2972,FR,Toulouse,Central 130,16
2973,FR,Nice,Main 155,128
2974,RU,Yekaterinburg,Main 76,100
2975,ES,Barcelona,Oak 130,7
2976,RU,Perm,Main 103,30
2977,NL,Amsterdam,Oak 144,59
2978,ES,Barcelona,Hill 180,55
2979,ES,Seville,Hill 155,77
2980,PL,Wroclaw,Green 160,37
2981,SE,Gothenburg,Oak 190,90
2982,ES,Barcelona,River 87,12
2983,DE,Berlin,Green 102,108
2984,RU,Novosibirsk,Sunset 78,152
2985,ES,Madrid,Sunset 110,126
2986,NL,Rotterdam,Main 80,95
2987,PL,Krakow,Central 76,116
2988,PL,Wroclaw,Green 39,152
2989,CZ,Ostrava,Main 118,102
2990,US,Miami,Hill 58,44
2991,DE,Stuttgart,River 142,152
2992,ES,Bilbao,Hill 163,4
2993,PL,Wroclaw,Pine 131,115
2994,SE,Stockholm,Green 3,105
2995,PL,Warsaw,Park 6,127
2996,DE,Stuttgart,Green 186,132
2997,NL,Amsterdam,Main 56,33
2998,DE,Hamburg,Park 103,141
2999,SE,Gothenburg,Green 180,87
3000,CZ,Brno,Central 38,108
3001,US,Houston,Oak 190,119
3002,DE,Frankfurt,Park 38,11
3003,NL,Amsterdam,Sunset 189,131
3004,US,Los Angeles,Central 76,40
3005,US,Phoenix,Central 41,85
3006,SE,Stockholm,Green 107,107
3007,PL,Wroclaw,Oak 90,4
3008,CZ,Prague,River 119,34
3009,SE,Stockholm,Hill 122,127
3010,RU,Yekaterinburg,Green 13,61
3011,PL,Krakow,River 193,68
3012,NL,Utrecht,Park 191,15
3013,DE,Stuttgart,Central 86,36
3014,DE,Cologne,Park 19,38
3015,SE,Stockholm,River 55,152
3016,ES,Madrid,Pine 149,83
3017,ES,Valencia,Central 192,45
3018,CZ,Prague,River 166,88
3019,CZ,Ostrava,Sunset 12,114
3020,IT,Turin,Oak 117,47
3021,PL,Gdansk,Sunset 88,96
3022,IT,Naples,Green 122,70
3023,US,New York,Sunset 118,61
3024,NL,Rotterdam,Pine 140,152
3025,SE,Malmo,River 164,116
3026,NL,Utrecht,Central 122,55
3027,CZ,Brno,Pine 141,155
3028,IT,Milan,Park 69,100
3029,US,Seattle,Central 14,114
3030,US,Chicago,Central 170,71
3031,ES,Seville,Hill 85,35
3032,PL,Gdansk,Hill 58,90
3033,CZ,Prague,Park 100,151
3034,RU,Ufa,River 150,54
3035,FR,Nice,Cedar 120,90
3036,PL,Gdansk,Pine 44,126
3037,RU,Kazan,River 48,105
3038,US,Los Angeles,Green 71,124
3039,NL,Rotterdam,Oak 152,53
3040,CZ,Prague,Hill 57,60
3041,CZ,Ostrava,Cedar 124,36
3042,SE,Stockholm,Sunset 38,63
3043,NL,Amsterdam,Green 142,47
3044,CZ,Prague,Hill 136,135
3045,DE,Hamburg,Hill 133,102
3046,NL,Rotterdam,Sunset 105,146
3047,ES,Madrid,Central 142,88
3048,US,Los Angeles,Cedar 7,103
3049,FR,Marseille,Hill 26,67
3050,US,Houston,Central 72,78
3051,ES,Barcelona,Sunset 194,102
3052,SE,Gothenburg,Sunset 82,76
3053,FR,Toulouse,Main 1,22
3054,IT,Bologna,Sunset 133,46
3055,NL,Utrecht,Pine 66,149
3056,PL,Wroclaw,Sunset 141,77
3057,PL,Warsaw,Main 87,22
3058,DE,Berlin,River 15,71
3059,CZ,Ostrava,Central 176,123
3060,SE,Gothenburg,Pine 134,44
3061,PL,Poznan,Pine 49,98
3062,ES,Seville,River 69,51
3063,RU,Samara,Sunset 63,72
3064,SE,Stockholm,Main 68,147
3065,FR,Lyon,Central 83,7
3066,PL,Krakow,Cedar 92,85
3067,FR,Toulouse,Central 8,101
3068,ES,Madrid,Cedar 195,106
3069,IT,Milan,Hill 80,78
3070,PL,Wroclaw,Cedar 186,97
3071,RU,Saint Petersburg,Main 130,48
3072,ES,Madrid,Oak 1,59
3073,PL,Gdansk,Pine 11,1
3074,NL,Rotterdam,Central 158,8
3075,NL,Rotterdam,Pine 119,128
3076,PL,Krakow,Central 84,123
3077,US,Los Angeles,Hill 192,19
3078,CZ,Brno,Green 142,141
3079,NL,Utrecht,Park 79,146
3080,FR,Marseille,Main 102,16
3081,SE,Malmo,River 183,86
3082,ES,Valencia,Central 107,100
3083,DE,Cologne,Sunset 196,128
3084,PL,Poznan,Sunset 5,49
3085,RU,Saint Petersburg,Cedar 138,92
3086,SE,Gothenburg,Pine 23,105
3087,FR,Paris,Oak 130,22
3088,IT,Bologna,Main 200,54
3089,US,Miami,Oak 154,120
3090,NL,Utrecht,Green 54,12
3091,US,Boston,River 142,73
3092,NL,Rotterdam,Sunset 53,64
3093,US,Chicago,Sunset 92,151
3094,US,New York,Oak 176,14
3095,FR,Toulouse,Pine 144,142
3096,DE,Cologne,Park 6,94
3097,DE,Berlin,Park 140,43
3098,IT,Bologna,Oak 8,97
3099,CZ,Brno,Pine 142,25
3100,US,Los Angeles,Park 153,35
3101,CZ,Brno,Pine 81,83
3102,PL,Poznan,Cedar 43,28
3103,PL,Krakow,Green 93,70
3104,PL,Poznan,Central 17,59
3105,NL,Utrecht,Main 22,25
3106,RU,Saint Petersburg,Cedar 2,91
3107,SE,Stockholm,Main 178,15
3108,IT,Rome,Pine 163,147
3109,ES,Seville,Hill 38,10
3110,SE,Malmo,Pine 134,121
3111,ES,Valencia,Pine 133,67
3112,SE,Gothenburg,Park 78,121
3113,IT,Bologna,Park 2,109
3114,FR,Nice,River 130,12
3115,DE,Berlin,Park 96,132
3116,PL,Poznan,Main 80,3
3117,SE,Gothenburg,Park 125,78
3118,RU,Novosibirsk,Sunset 171,105
3119,RU,Kazan,Green 93,22
3120,DE,Frankfurt,Green 131,40
3121,CZ,Brno,Park 91,15
3122,US,Phoenix,Central 25,142
3123,NL,Amsterdam,Central 39,56
3124,FR,Nice,Main 24,63
3125,ES,Madrid,Hill 124,90
3126,DE,Frankfurt,Main 47,95
3127,ES,Barcelona,Central 171,76
3128,US,Los Angeles,Green 63,72
3129,FR,Lyon,Central 193,28
3130,US,Phoenix,Green 149,41
3131,NL,Utrecht,Green 88,27
3132,DE,Hamburg,Oak 179,57
3133,FR,Nice,Cedar 145,122
3134,CZ,Ostrava,Pine 15,65
3135,ES,Seville,Park 100,75
3136,FR,Nice,Central 32,95
3137,NL,Amsterdam,Pine 161,79
3138,CZ,Brno,Oak 120,84
3139,US,Miami,Oak 50,16
3140,PL,Poznan,Main 88,63
3141,CZ,Prague,Pine 118,96
3142,NL,Utrecht,Central 43,130
3143,CZ,Brno,Cedar 71,72
3144,RU,Novosibirsk,Park 27,94
3145,NL,Rotterdam,Hill 133,78
3146,FR,Toulouse,Oak 28,150
3147,DE,Cologne,Cedar 33,93
3148,DE,Frankfurt,Cedar 66,87
3149,IT,Milan,Green 52,73
3150,DE,Munich,Sunset 95,77
3151,IT,Turin,Main 9,20
3152,RU,Novosibirsk,Park 67,11
3153,CZ,Ostrava,Park 47,145
3154,ES,Madrid,Central 81,110
3155,US,Seattle,Main 78,66
3156,SE,Gothenburg,Hill 117,140
3157,PL,Poznan,Park 119,143
3158,ES,Seville,Hill 135,73
3159,RU,Perm,Cedar 37,96
3160,NL,Rotterdam,River 2,112
3161,RU,Saint Petersburg,Central 192,25
3162,IT,Turin,River 110,11
3163,NL,Utrecht,Hill 23,84
3164,US,New York,Central 197,115
3165,CZ,Ostrava,Oak 166,82
3166,DE,Berlin,Central 118,94
3167,ES,Barcelona,Main 33,111
3168,US,Houston,Pine 88,46
3169,FR,Nice,River 156,42
3170,RU,Ufa,Central 51,30
3171,ES,Seville,Green 172,106
3172,RU,Yekaterinburg,River 51,47
3173,CZ,Brno,Park 151,10
3174,FR,Nice,Park 34,98
3175,DE,Stuttgart,Central 150,99
3176,NL,Utrecht,Oak 95,63
3177,US,Los Angeles,River 181,82
3178,SE,Stockholm,Sunset 178,93
3179,CZ,Ostrava,Green 76,37
3180,FR,Marseille,Park 89,127
3181,CZ,Brno,Pine 126,41
3182,RU,Moscow,Hill 152,87
3183,PL,Gdansk,Pine 6,16
3184,IT,Rome,Main 53,144
3185,IT,Naples,Green 60,133
3186,CZ,Brno,Oak 46,109
3187,FR,Lyon,Park 48,44
3188,SE,Gothenburg,River 38,93
3189,RU,Kazan,Pine 3,139
3190,IT,Naples,Sunset 68,78
3191,ES,Valencia,Main 145,70
3192,SE,Stockholm,Oak 135,130
3193,PL,Krakow,River 91,43
3194,PL,Gdansk,Green 20,90
3195,ES,Seville,River 153,107
3196,RU,Yekaterinburg,Park 149,116
3197,SE,Stockholm,Hill 122,63
3198,ES,Bilbao,Oak 10,120
3199,CZ,Ostrava,Central 91,105
3200,DE,Frankfurt,Green 143,18
3201,DE,Frankfurt,Oak 196,144
3202,PL,Wroclaw,Pine 67,83
3203,DE,Frankfurt,Hill 188,91
3204,PL,Warsaw,Pine 80,107
3205,DE,Cologne,Park 147,16
3206,FR,Toulouse,Sunset 46,103
3207,ES,Valencia,Oak 149,80
3208,NL,The Hague,Central 29,107
3209,RU,Kazan,Oak 107,66
3210,IT,Milan,Hill 71,39
3211,CZ,Ostrava,Hill 182,128
3212,DE,Hamburg,River 116,117
3213,ES,Madrid,Cedar 125,137
3214,PL,Gdansk,Pine 156,133
3215,NL,Utrecht,Main 10,9
3216,PL,Wroclaw,Central 86,139
3217,PL,Gdansk,Oak 152,58
3218,PL,Gdansk,Main 151,105
3219,CZ,Prague,River 153,58
3220,CZ,Prague,Sunset 40,154
3221,ES,Barcelona,Cedar 21,40
3222,ES,Bilbao,Cedar 16,7
3223,DE,Berlin,Pine 38,59
3224,SE,Gothenburg,Sunset 78,57
3225,RU,Saint Petersburg,Oak 167,138
3226,NL,Utrecht,Central 58,22
3227,ES,Madrid,Main 156,68
3228,NL,Amsterdam,Main 57,32
3229,US,New York,Main 89,42
3230,US,Miami,Green 54,15
3231,US,Seattle,Park 93,117
3232,RU,Saint Petersburg,Cedar 140,16
3233,CZ,Ostrava,Green 6,3
3234,DE,Cologne,Green 199,22
3235,RU,Saint Petersburg,Hill 69,69
3236,FR,Toulouse,Main 8,102
3237,CZ,Prague,Pine 131,28
3238,US,Los Angeles,Oak 27,41
3239,PL,Poznan,Cedar 109,71
3240,US,Boston,Hill 35,55
3241,CZ,Prague,Green 151,7
3242,SE,Stockholm,Sunset 89,28
3243,US,Seattle,Central 76,25
3244,CZ,Ostrava,Pine 76,129
3245,CZ,Ostrava,Cedar 78,24
3246,FR,Lyon,Cedar 168,75
3247,NL,Amsterdam,Main 117,54
3248,RU,Saint Petersburg,Park 12,79
3249,PL,Krakow,Pine 83,130
3250,US,Houston,Pine 103,37
3251,RU,Moscow,Central 86,29
3252,DE,Berlin,Central 69,136
3253,PL,Gdansk,Oak 22,54
3254,NL,The Hague,River 154,58
3255,FR,Nice,Hill 101,4
3256,DE,Munich,Hill 135,23
3257,DE,Stuttgart,Hill 118,107
3258,CZ,Ostrava,Oak 177,137
3259,NL,Utrecht,Hill 80,151
3260,DE,Berlin,Hill 195,143
3261,PL,Poznan,Hill 190,42
3262,DE,Stuttgart,Sunset 193,53
3263,US,Miami,Oak 113,115
3264,ES,Seville,Park 22,69
3265,DE,Hamburg,Oak 103,124
3266,DE,Cologne,Central 151,111
3267,RU,Novosibirsk,Sunset 84,60
3268,DE,Cologne,Park 39,95
3269,RU,Kazan,Pine 165,20
3270,CZ,Prague,Main 81,100
3271,NL,Utrecht,Main 82,44
3272,PL,Poznan,River 157,42
3273,NL,Rotterdam,Hill 34,2
3274,FR,Marseille,Sunset 196,139
3275,US,New York,Cedar 125,68
3276,ES,Seville,Central 80,74
3277,PL,Krakow,Park 37,84
3278,SE,Gothenburg,Oak 119,18
3279,ES,Madrid,Pine 187,86
3280,US,Phoenix,Hill 99,118
3281,ES,Barcelona,Park 199,25
3282,NL,Amsterdam,Hill 35,141
3283,DE,Cologne,Cedar 50,53
3284,RU,Saint Petersburg,Central 22,39
3285,FR,Toulouse,Green 9,106
3286,IT,Rome,Oak 154,89
3287,FR,Paris,Park 139,128
3288,FR,Marseille,River 33,38
3289,ES,Bilbao,Hill 18,1
3290,SE,Malmo,River 125,57
3291,NL,Rotterdam,Main 146,147
3292,US,Seattle,Hill 193,141
3293,RU,Saint Petersburg,Green 156,78
3294,IT,Turin,River 195,105
3295,ES,Bilbao,River 162,150
3296,PL,Warsaw,Sunset 15,143
3297,US,Miami,Central 89,153
3298,NL,Amsterdam,Oak 115,120
3299,RU,Yekaterinburg,Green 3,29
3300,RU,Kazan,Oak 113,120
3301,FR,Toulouse,Oak 168,52
3302,ES,Bilbao,Pine 88,20
3303,CZ,Prague,Green 57,68
3304,SE,Gothenburg,Pine 90,79
3305,FR,Nice,Hill 76,74
3306,ES,Valencia,Main 51,118
3307,IT,Turin,Hill 69,37
3308,DE,Hamburg,Central 108,88
3309,NL,The Hague,Sunset 13,41
3310,CZ,Ostrava,Cedar 108,104
3311,SE,Malmo,Pine 44,11
3312,FR,Toulouse,Cedar 174,129
3313,PL,Warsaw,River 180,139
3314,NL,The Hague,Hill 152,83
3315,CZ,Prague,Main 35,18
3316,CZ,Prague,Park 72,50
3317,CZ,Brno,Oak 183,122
3318,FR,Nice,Green 93,93
3319,CZ,Prague,Pine 42,105
3320,ES,Bilbao,Park 74,31
3321,SE,Stockholm,Cedar 145,140
3322,ES,Madrid,Park 131,11
3323,NL,Utrecht,Oak 102,55
3324,ES,Barcelona,Green 184,8
3325,FR,Lyon,River 168,82
3326,SE,Stockholm,Park 85,152
3327,US,Los Angeles,Oak 182,6
3328,PL,Warsaw,Cedar 45,136
3329,ES,Valencia,River 193,49
3330,DE,Berlin,Oak 104,81
3331,NL,The Hague,Central 68,86
3332,DE,Stuttgart,Central 121,22
3333,RU,Yekaterinburg,Central 24,2
3334,PL,Warsaw,Park 155,154
3335,PL,Gdansk,Hill 132,67
3336,DE,Cologne,Hill 16,103
3337,CZ,Ostrava,Hill 53,47
3338,FR,Lyon,Hill 28,113
3339,PL,Krakow,River 186,143
3340,ES,Bilbao,Main 138,104
3341,NL,Utrecht,Hill 12,148
3342,CZ,Prague,Oak 86,91
3343,RU,Moscow,Green 40,49
3344,US,Los Angeles,Central 92,123
3345,RU,Moscow,Oak 71,55
3346,DE,Frankfurt,Pine 192,112
3347,NL,Utrecht,Cedar 147,89
3348,DE,Munich,Cedar 199,38
3349,IT,Bologna,Cedar 122,3
3350,IT,Milan,Oak 98,33
3351,FR,Marseille,Cedar 112,149
3352,RU,Ufa,Main 112,99
3353,DE,Hamburg,Park 80,109
3354,DE,Stuttgart,Hill 197,105
3355,SE,Malmo,Oak 14,69
3356,IT,Rome,Central 110,111
3357,FR,Marseille,Sunset 76,71
3358,FR,Lyon,Pine 72,88
3359,DE,Cologne,Sunset 181,107
3360,RU,Yekaterinburg,Central 90,112
3361,RU,Ufa,Main 178,147
3362,PL,Gdansk,Hill 134,31
3363,US,Los Angeles,Green 80,53
3364,PL,Poznan,Cedar 86,11
3365,IT,Bologna,Oak 116,68
3366,DE,Stuttgart,Sunset 67,43
3367,DE,Stuttgart,Cedar 197,25
3368,DE,Frankfurt,Pine 60,46
3369,CZ,Ostrava,Hill 39,87
3370,DE,Hamburg,Main 131,103
3371,US,Boston,River 107,93
3372,NL,Rotterdam,Pine 35,62
3373,SE,Malmo,Oak 188,116
3374,PL,Poznan,Pine 67,102
3375,CZ,Prague,Pine 145,101
3376,DE,Cologne,Park 70,128
3377,DE,Hamburg,Green 132,28
3378,DE,Hamburg,Hill 27,107
3379,FR,Nice,Pine 143,29
3380,RU,Samara,Central 200,41
3381,NL,Amsterdam,Park 55,39
3382,FR,Nice,Green 164,83
3383,DE,Berlin,Sunset 111,148
3384,RU,Kazan,Cedar 166,145
3385,CZ,Ostrava,Main 32,17
3386,IT,Milan,River 40,111
3387,FR,Toulouse,Cedar 122,130
3388,CZ,Prague,Hill 136,49
3389,FR,Marseille,Main 106,147
3390,NL,Utrecht,Sunset 62,29
3391,FR,Toulouse,Hill 31,19
3392,US,Miami,Green 22,4
3393,NL,Amsterdam,Green 72,34
3394,NL,Amsterdam,Hill 167,37
3395,ES,Bilbao,Main 181,98
3396,DE,Hamburg,Green 80,93
3397,ES,Valencia,Hill 99,139
3398,ES,Valencia,Pine 158,83
3399,US,Houston,Central 123,5
3400,NL,Utrecht,Sunset 179,154
3401,SE,Stockholm,Green 140,95
3402,US,Boston,Cedar 66,136
3403,NL,Utrecht,Park 106,75
3404,SE,Stockholm,Cedar 86,141
3405,IT,Turin,Central 170,62
3406,RU,Kazan,Cedar 79,37
3407,ES,Barcelona,Hill 128,135
3408,SE,Gothenburg,Pine 100,131
3409,PL,Krakow,Cedar 37,54
3410,DE,Munich,Main 79,38
3411,NL,Amsterdam,Hill 194,121
3412,RU,Samara,Park 166,112
3413,PL,Krakow,Sunset 188,31
3414,PL,Gdansk,River 195,49
3415,FR,Marseille,Pine 137,117
3416,IT,Milan,Oak 20,50
3417,RU,Saint Petersburg,Pine 177,143
3418,FR,Paris,River 94,92
3419,NL,Amsterdam,Central 2,38
3420,IT,Bologna,River 9,126
3421,RU,Novosibirsk,Green 187,111
3422,DE,Stuttgart,River 67,26
3423,CZ,Brno,Sunset 35,108
3424,NL,Utrecht,Central 53,141
3425,SE,Malmo,Pine 135,64
3426,SE,Stockholm,Cedar 54,93
3427,US,New York,Green 131,43
3428,ES,Bilbao,Green 109,107
3429,PL,Gdansk,Pine 74,137
3430,RU,Saint Petersburg,River 111,140
3431,FR,Marseille,Main 119,2
3432,ES,Bilbao,Park 25,50
3433,CZ,Brno,Central 14,115
3434,PL,Krakow,Sunset 98,26
3435,IT,Turin,Sunset 131,5
3436,US,New York,Park 191,120
3437,DE,Cologne,Green 15,58
3438,PL,Wroclaw,Main 157,144
3439,PL,Gdansk,Central 99,101
3440,DE,Berlin,River 167,19
3441,NL,The Hague,River 184,36
3442,ES,Seville,Park 155,41
3443,PL,Warsaw,Cedar 154,129
3444,PL,Krakow,Main 129,120
3445,PL,Poznan,Main 42,46
3446,US,Chicago,Cedar 75,84
3447,IT,Rome,Central 83,7
3448,PL,Wroclaw,River 168,53
3449,ES,Valencia,Central 19,71
3450,FR,Lyon,Park 105,110
3451,FR,Paris,Sunset 164,41
3452,FR,Paris,Main 49,144
3453,FR,Toulouse,Main 109,133
3454,SE,Gothenburg,Hill 163,126
3455,US,Boston,Cedar 104,123
3456,RU,Novosibirsk,Central 189,139
3457,DE,Cologne,Central 189,39
3458,US,Seattle,Main 24,135
3459,IT,Turin,Main 11,152
3460,CZ,Brno,Oak 189,1
3461,CZ,Brno,Central 60,93
3462,SE,Stockholm,Main 35,81
3463,DE,Frankfurt,Park 155,154
3464,RU,Novosibirsk,Main 109,96
3465,SE,Malmo,Park 185,153
3466,US,New York,Park 74,98
3467,US,Chicago,Cedar 145,67
3468,IT,Naples,River 89,4
3469,ES,Bilbao,River 10,133
3470,FR,Toulouse,Green 128,75
3471,ES,Valencia,Park 120,29
3472,SE,Gothenburg,Cedar 187,107
